Review text,Amazon Rating,Date of Review
"\n\n  I like the comfort of the diaper, very soft material of the pants n elastic is also good.Very good for infants skin\n\n",5.0 out of 5 stars,Reviewed in India on 15 April 2021
\n\n  Nice product with awesome fragrance baby feels very good .quick lock  absorbence\n\n,5.0 out of 5 stars,Reviewed in India on 11 September 2020
"\n\n  Very bad product, beby didn't feel comfortable and cry whole day and leakage is also their. I recommend mamy poko pant best plzz don't buy huggies and waste your money.\n\n",1.0 out of 5 stars,Reviewed in India on 27 January 2020
\n\n  product is ok not that great.. before that i order pamper i feel that was little better than this.\n\n,3.0 out of 5 stars,Reviewed in India on 26 August 2020
"\n\n  Realised nappies are better than these pants.These tend to leak, and worse ends up creating a mess while changing.\n\n",2.0 out of 5 stars,Reviewed in India on 13 October 2019
\n\n  Good on baby skin available at reasonable price range and packaging.\n\n,5.0 out of 5 stars,Reviewed in India on 28 March 2021
\n\n  Not a good product.Big for newborns.Its good for more than 6 month.\n\n,2.0 out of 5 stars,Reviewed in India on 12 September 2020
\n\n  Compared with mummy poko pants price is near about half but absorbing capacity is better than mummy poko pants or pamers. Everything related to this project is fine.\n\n,3.0 out of 5 stars,Reviewed in India on 19 August 2020
\n\n  Got the product on time. I prefer diaper style over pant style as pant style cause some rashes on baby skin.\n\n,5.0 out of 5 stars,Reviewed in India on 6 October 2019
\n\n  Ideal for one month old infant. Leakage happened on few occassion.\n\n,5.0 out of 5 stars,Reviewed in India on 13 April 2021
\n\n  Much much better than pampers. It won't leakage at any cost. Highly recommend.\n\n,5.0 out of 5 stars,Reviewed in India on 21 February 2021
\n\n  The product seems to be duplicate  I have ordered it earlier also but in this order the quality is really bad. Even the side elastic has no elasticity.. Worst experience with this offer\n\n,1.0 out of 5 stars,Reviewed in India on 4 September 2020
\n\n  I have been purchasing this same one from last few months but this time I don't know what it is infact appearance is also changed size differs it doesn't even absorb also it is very uncomfortable.it seems like duplicate diaper in the Huggies wonder package.i am very disappointed\n\n,1.0 out of 5 stars,Reviewed in India on 14 March 2020
"\n\n  Can buy if price in 570+, absorbs very well better than Pampers\n\n",4.0 out of 5 stars,Reviewed in India on 8 November 2020
\n\n  These are soft and absorbs all liquid. No rashes after use. But XS size is still big for new born baby. I ordered XS. It's suitable for 3 months old baby but not 1-2 months baby.\n\n,4.0 out of 5 stars,Reviewed in India on 3 March 2021
"\n\n  Diapers are soft and good absorbent! Although the size is a little big for our new born, but quality is nice !\n\n",4.0 out of 5 stars,Reviewed in India on 20 August 2020
\n\n  Till now this is the best diper for new born. Much better than pampers. Genuinely saying it after using both. Go for it...\n\n,5.0 out of 5 stars,Reviewed in India on 15 July 2020
"\n\n  It's a wastage of money, size of the diaper is much bigger than actuals new born size compared with other brands also some of the diaper leaks.Is it a defective lot and that's why 1-1 given on free.\n\n",1.0 out of 5 stars,Reviewed in India on 12 April 2021
"\n\n  Dipers not fit baby, pee come out easily. I saved 20 dipers for use after 6 months\n\n",1.0 out of 5 stars,Reviewed in India on 29 October 2019
"\n\n  Liked the softness and absorbing power.. Bit large for the slim babies as compared to pampers but that doesn't matter ,it does what it claims.\n\n",5.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Huggies is batter than other brands diaper pants.....we have observed no rashesh by using this for whole night.\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
"\n\n  Absorbency is very low, manufacturer should work to improvise on this.\n\n",2.0 out of 5 stars,Reviewed in India on 18 August 2020
\n\n  I m very unhappy said that I got today this product is old & diaper package is scratch.its very unhygienic to use for baby. please do something as soon as possible.at last I remember once value for money.\U0001f620\U0001f620\U0001f620\U0001f620\U0001f620\U0001f620\n\n,1.0 out of 5 stars,Reviewed in India on 23 October 2020
"\n\n  No comment, All is well and good. Baby sleep well and now less crying. Mand ka Shanti.\n\n",5.0 out of 5 stars,Reviewed in India on 24 January 2020
"\n\n  The Brand name says it all, it\u2019s been in the market for the longest, no review needed, simply the best\n\n",5.0 out of 5 stars,Reviewed in India on 12 July 2020
\n\n  Very bad diapper as compare to 48pcs pack.Absorbing is very bad and leaked in 4 Hours.Please don't buy this product instead this buy combo of 48pcs.\n\n,1.0 out of 5 stars,Reviewed in India on 24 October 2019
"\n\n  Comes in a good packaging, fits properly on baby, very soft and comfortable.\n\n",5.0 out of 5 stars,Reviewed in India on 16 November 2020
\n\n  Amazing deal for new moms.. pant style diapers are easy to use and got it at very good deal\n\n,5.0 out of 5 stars,Reviewed in India on 21 October 2020
\n\n  Today we opened a new pack of Huggies.. which is totally bad quality... we used 6 Huggies since morning and there is leakage in each pad.I am using the same size nd brand from last 30 days for my newborn twins..but this particular slot of package is really bad...\n\n,1.0 out of 5 stars,Reviewed in India on 26 August 2019
\n\n  It is very good according to the discount price.. It helpful u can buy for ur new born\n\n,4.0 out of 5 stars,Reviewed in India on 18 November 2020
"\n\n  One of the best we tried with effective cost. We tried Panpers, mamypoko, himalayas. But this one has best leak proof. No diaper rashes when compared to others\n\n",5.0 out of 5 stars,Reviewed in India on 29 July 2020
\n\n  Very bad quality and leaking problem\n\n,1.0 out of 5 stars,Reviewed in India on 5 February 2021
"\n\n  Now a days Huges is very bad, my daughter has urinal infection to use this product. Very bad quality.\n\n",3.0 out of 5 stars,Reviewed in India on 27 March 2021
\n\n  The size of Huggies xs is looking big for the baby who are 4 kg in weight especially the down part.\n\n,4.0 out of 5 stars,Reviewed in India on 20 February 2020
"\n\n  Only 6 hours protection,  need to change after 6 hours\n\n",2.0 out of 5 stars,Reviewed in India on 17 March 2020
\n\n  Good product. I use for my new born baby and don't face any issues.\n\n,4.0 out of 5 stars,Reviewed in India on 29 May 2020
\n\n  Good for 3-4 hrs fot heavy wetter babies... Soft and cheap compared to other brands\n\n,4.0 out of 5 stars,Reviewed in India on 31 October 2020
\n\n  Usually I get all my products very perfect but this time the delivered huggies aren't good its actually defective...I m not liking this thing..& I m thinking to stop ordering via Amazon\n\n,1.0 out of 5 stars,Reviewed in India on 2 February 2020
"\n\n  Excellent absorbent, leak proof and softness with reasonable price.\n\n",5.0 out of 5 stars,Reviewed in India on 27 August 2020
\n\n  Product is good and also withstand more than 6 hours..without any leakage.. size is also good .\n\n,5.0 out of 5 stars,Reviewed in India on 25 January 2021
"\n\n  Fake, it's leaking unable to hold leackage.\n\n",1.0 out of 5 stars,Reviewed in India on 17 January 2021
\n\n  Only thing I didn't like about this is size... I brought xs and it's way too big for my baby... Same I brought xs in pampers...it fits my baby perfectly\n\n,4.0 out of 5 stars,Reviewed in India on 16 March 2021
"\n\n  perfect for babies , very soft, absorbent, fits properly, no leakage,\n\n",5.0 out of 5 stars,Reviewed in India on 1 August 2020
"\n\n  This one leaks very bad.. Pampers is better and it stays the whole night it doesn't leak, it absorbs well, its the best from what I have seen.\n\n",1.0 out of 5 stars,Reviewed in India on 30 April 2020
\n\n  Everything is good but need to change diaper every 3-4hrs. It won't last for 12hrs as mentioned.\n\n,3.0 out of 5 stars,Reviewed in India on 1 August 2020
\n\n  absorbency is ok but not good . Bouble are so smooth and leak channel double layer so don't worry about that . Totally value for money.\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2020
\n\n  Product is good. But not very good. For this money it is ok . Material has come in good manner. U may buy for kids. And can't use for more than 6 hours\n\n,4.0 out of 5 stars,Reviewed in India on 31 August 2020
\n\n  Cheap diaper. It's my personal experience don't buy for your baby.\n\n,1.0 out of 5 stars,Reviewed in India on 4 April 2021
"\n\n  Good,  go with proper size for baby, or not leak age issues wil be there.. if baby is 1 and half mnth to 2 mnth with 4 kg baby, pls get a small size instead of XS size.\n\n",4.0 out of 5 stars,Reviewed in India on 16 January 2021
