Review text,Amazon Rating,Date of Review
\n\n  Was bit confused aftr reading to d otrs review .. but everything look good.. hope my baby b comfortable ..\n\n,5.0 out of 5 stars,Reviewed in India on 26 August 2020
\n\n  Product is very useful for babies. It gives relief from child's discomfort. Child friendly and easy to use. Price is slightly goes up but result will definitely ignore this.Thank you Huggies.\n\n,4.0 out of 5 stars,Reviewed in India on 2 March 2021
\n\n  Leaks occasionally when the child sleeps sideways. Otherwise superb on all parameters.\n\n,4.0 out of 5 stars,Reviewed in India on 29 October 2020
"\n\n  These are good for day use but do not use for overnight as they will surely leak.Huggies quality in India is horrible on comparison to the quality they have in US or Canada, did not face any issue there.\n\n",3.0 out of 5 stars,Reviewed in India on 6 March 2020
\n\n  pants are good they observe well and never leak but its too smelly and if it half full it stinks like you r in fish market.... please huggy solve this and as per me i am not using this again...because its too smelly.\n\n,2.0 out of 5 stars,Reviewed in India on 18 April 2021
\n\n  Cheated by Amazon.Fake product completely duplicate product received .Never gonna buy huggies or any branded items from amazon. Utterly disappointed\n\n,1.0 out of 5 stars,Reviewed in India on 5 February 2021
\n\n  Worst product pls don't buy anybodies waste of money because heavy leakage for one time use my child it will not use atleast 3 hrs this is not pampers\n\n,1.0 out of 5 stars,Reviewed in India on 17 December 2020
\n\n  Absolutely a very bad product... with in an hour.. the diaper is full and when removed all the gel within comes out every time. Highly recommend not to use this product at all\n\n,1.0 out of 5 stars,Reviewed in India on 15 November 2019
"\n\n  We were using mamy pocko pants for our kid same size but actual size of this product is much small, both the pant size and diaper material used in the diaper pant. The product had 4 independent packets of 32 pieces each but one can't replace even if others were unused. So a complete loss.. don't buy for kids with weight over 12Kg.\n\n",1.0 out of 5 stars,Reviewed in India on 13 February 2019
"\n\n  Have been using these for quite some tine now. The last batch I received seemed to be of much lower quality, seem to leak & overflow on a regular basis.The elastic bands also seem to be giving up much sooner, unlike earlier.\n\n",2.0 out of 5 stars,Reviewed in India on 22 June 2020
\n\n  I AM DISSATISFIED WITH THIS PRODUCT AS LEAKAGE IS HAPPENING AND TOO TIGHT FOR MY LEAN GIRL (9kg).....i MOVED TO COMPETITION PRODUCT AND IT IS ECONOMICAL AND VERY BETTER THAN THIS.\n\n,3.0 out of 5 stars,Reviewed in India on 17 February 2021
\n\n  Always ordered  bubble bed technology one bt this tym received old product ... disappointed.\n\n,1.0 out of 5 stars,Reviewed in India on 19 March 2021
"\n\n  If you are so caring about your baby than without thinking go for it. I'm buying it from 2 years till now no problem of leakage, rashes. It is so soft. Love the product. Very useful for winter season,Because thats the time when baby gets wet many times.\n\n",5.0 out of 5 stars,Reviewed in India on 27 September 2019
\n\n  Very bad quality. My kid was using regularly but from now on quality is so bad. Each 4 he's need to change it. After new package or design like dotbed its quality gone.\n\n,1.0 out of 5 stars,Reviewed in India on 22 September 2020
"\n\n  I have tried all the other brands. According to mu experience ,Huggies is the best compared to other brands  with regard to absorbency, leak proof , softness .\n\n",5.0 out of 5 stars,Reviewed in India on 14 August 2020
\n\n  It's the worst diaper ever used for my toddler. It doesn't absorb at all and it leaks fully. Please don't buy this product.\n\n,1.0 out of 5 stars,Reviewed in India on 10 November 2019
\n\n  N I c e V a l u e F O r M O n e y \u270c \U0001f44d\U0001f642\n\n,4.0 out of 5 stars,Reviewed in India on 5 April 2021
\n\n  Product is good. This is the best price at this moment. Delivery is very fast for this product at my address.\n\n,4.0 out of 5 stars,Reviewed in India on 8 August 2020
"\n\n  I guess this is a duplicate product. Usually I buy from firstcry, this was the firs time I bought this product from amazon n the quality of the product is completely different, these ones r bigger in size, thinner in material and inferior in quality then the same ones from firstcry. Really feel cheated after a prime customer for years.\n\n",1.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  After reading so much reviews I've been ordered wonder pants but you khow what its not working even 4 hour as it claims.I found that mammy poko pant are far better than huggies wonder pants.\n\n,2.0 out of 5 stars,Reviewed in India on 29 September 2018
\n\n  I ordered a monthly pack spending 1280 for 128 diapers pants but not at all satisfied with the product quality. It leaks and also does not last more than 3-4 hrs. Sad to see that this item is non returnable as I feel cheated and forced to use an expensive product with poor results\n\n,1.0 out of 5 stars,Reviewed in India on 25 January 2019
\n\n  Really nice product i have got. My kid feel more comfortable in this rather other products. This has bubble feel which avoid rashes.\n\n,5.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  It's really better than pampers which cost too much if compared with huggies.Softer and thicker than other diapers. The new bubble cushion make it really soft.\n\n,5.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Good diapers. But not excellent. Better than Pampers and mammy poko pants. But below ranked from some diapers company. Too much costly. Large size pants per day costing is 11 to 14 rupees.\n\n,4.0 out of 5 stars,Reviewed in India on 8 October 2019
\n\n  It was delivered like this.  Diapers like means the whole packet got wasted. Now how we are suppose to use this.\n\n,5.0 out of 5 stars,Reviewed in India on 8 April 2021
\n\n  Best so far. I have used many polo pants and pampers and Huggies.. so far these ones r my favourite.it really suits my baby\n\n,5.0 out of 5 stars,Reviewed in India on 13 August 2019
\n\n  Very disappointed....I had ordered for a pack of Large diapers but received a pack of small diapers.....It is of no use as my baby weighs 14 kgs and the diapers I have received are effective upto 8 kgs only....sheer waste of money.....\n\n,1.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Seems to be duplicate product. Product which I bought from medical store has excellent absorbency. Product delivered by Amazon leaks midnight.\n\n,2.0 out of 5 stars,Reviewed in India on 13 September 2020
\n\n  Quality of the product reduced and it's not even able to take more than one urine. Always having the fear if leak. Supples is far better and cheaper than this.\n\n,2.0 out of 5 stars,Reviewed in India on 20 October 2018
"\n\n  Product is damaged, elastic is too loose and it gets torn. I have been using Huggies for my child since last 9 months but this time it's totally waste of money. And if products are not good then why there is no return policy for Huggies?. Please check the quality  and then say return policy is not eligible for this product.\n\n",1.0 out of 5 stars,Reviewed in India on 22 August 2019
"\n\n  Not worthy, I felt some difference when buying same product from city market and buying it online. Its absorbing capacity is very less whereas its written for 12hr it does not last 4 hrs. Dont buy this product\n\n",1.0 out of 5 stars,Reviewed in India on 23 September 2019
\n\n  In this particular batch which Amazon has delivered we got many defective diapers which are so thin very poor absorbency and not at all leak proof .. Un happy with Huggies manufacturing don't know how this batch has pass qc and came\n\n,1.0 out of 5 stars,Reviewed in India on 10 October 2019
\n\n  I got the dameged product. It's already opened. Outof 46 only 37 pads available. I ordered many time this but first time I received so. Please take necessary action. Thank you.\n\n,1.0 out of 5 stars,Reviewed in India on 13 September 2020
